customerID,churn_prediction,churn_probability,risk_level,estimated_ltv,ltv_segment,retention_priority
6719-FGEDO,No,0.0033737653866410255,Low,9304.1458741799,High,Monitor
1837-YQUCE,No,0.01983831450343132,Low,5457.118424369395,High,Monitor
2947-DOMLJ,No,0.38658496737480164,Medium,50.6,Low,Low
4112-LUEIZ,Yes,0.6722840070724487,High,895.0,Medium,High
0369-ZGOVK,No,0.08490545302629471,Low,2744.2718732833864,Medium,Low
4510-HIMLV,Yes,0.8677361011505127,High,69.8,Low,Medium
9919-KNPOO,Yes,0.613746702671051,High,2198.842115628719,Medium,High
8749-JMNKX,No,0.2543580234050751,Low,4783.8,High,Monitor
7872-BAAZR,No,0.044314250349998474,Low,1260.3538768678904,Medium,Low
9391-LMANN,No,0.09578968584537506,Low,6126.457755717635,High,Monitor
2430-USGXP,Yes,0.7238932847976685,High,2425.2,Medium,High
8174-TBVCF,No,0.02261579968035221,Low,8859.744532567262,High,Monitor
1698-XFZCI,No,0.16599181294441223,Low,7651.122585862875,High,Monitor
1877-HKBQX,No,0.06381867080926895,Low,1213.986006885767,Medium,Low
4450-DLLMH,Yes,0.5515185594558716,Medium,334.4603602647781,Low,Low
0428-AXXLJ,No,0.02871210314333439,Low,714.7813678644598,Low,Low
2746-DIJLO,No,0.0950082540512085,Low,2919.7124235630035,Medium,Low
5955-ERIHD,Yes,0.6868736743927002,High,1704.6000000000001,Medium,High
0917-EZOLA,No,0.44120121002197266,Medium,7498.8,High,High
3508-VLHCZ,No,0.004934987518936396,Low,8591.525285123847,High,Monitor
4086-ATNFV,No,0.046326931565999985,Low,2762.9998707294462,Medium,Low
0468-YRPXN,No,0.3125685751438141,Medium,3272.709348654747,High,High
5996-NRVXR,No,0.10457457602024078,Low,4980.632064363361,High,Monitor
3739-YBWAB,No,0.03824746981263161,Low,1680.5754233054818,Medium,Low
7047-FWEYA,No,0.2389119565486908,Low,5686.974780184031,High,Monitor
2000-MPKCA,No,0.23163838684558868,Low,7242.991565808654,High,Monitor
9762-YAQAA,No,0.07233341783285141,Low,4080.744717460871,High,Monitor
5949-EBSQK,No,0.21896836161613464,Low,245.8,Low,Low
5473-KHBPS,No,0.09766076505184174,Low,6012.646377414465,High,Monitor
0100-DUVFC,No,0.3568836450576782,Medium,8144.783127975464,High,High
5397-TUPSH,No,0.049201276153326035,Low,5421.260033483059,High,Monitor
8950-MTZNV,Yes,0.5261685848236084,Medium,172.74233267307284,Low,Low
0326-VDYXE,No,0.28809139132499695,Low,7669.714507645369,High,Monitor
6773-LQTVT,No,0.27968043088912964,Low,1187.926355832815,Medium,Low
7274-RTAPZ,Yes,0.8590546250343323,High,90.55,Low,Medium
0436-TWFFZ,No,0.022270772606134415,Low,7712.183999247849,High,Monitor
8566-YPRGL,No,0.40065109729766846,Medium,89.62382161617279,Low,Low
0311-UNPFF,No,0.39426249265670776,Medium,2308.7999999999997,Medium,Medium
6609-MXJHJ,No,0.015783613547682762,Low,1345.891951198876,Medium,Low
2669-OIDSD,No,0.32225897908210754,Medium,5209.2479348570105,High,High
8400-WZICQ,No,0.14673662185668945,Low,3348.6606209754946,High,Monitor
3834-XUIFC,Yes,0.8095507621765137,High,596.4,Low,Medium
9576-SYUHJ,No,0.334229439496994,Medium,3736.659919539094,High,High
0410-IPFTY,No,0.4040622413158417,Medium,2899.166286394,Medium,Medium
2831-EBWRN,No,0.4351549744606018,Medium,339.15832003355024,Low,Low
9430-NKQLY,No,0.004079366102814674,Low,2407.1425898596644,Medium,Low
8414-MYSHR,Yes,0.736099123954773,High,457.0,Low,Medium
0247-SLUJI,No,0.3680381178855896,Medium,94.3978944659233,Low,Low
9402-ORRAH,Yes,0.5472610592842102,Medium,1621.0536784529686,Medium,Medium
6483-OATDN,No,0.22411856055259705,Low,649.2163070619106,Low,Low
1293-HHSHJ,No,0.029304401949048042,Low,984.2801254265011,Medium,Low
4840-ORQXB,No,0.44507867097854614,Medium,6214.768055289984,High,High
7599-FKVXZ,Yes,0.6377748250961304,High,4458.3,High,Critical
3982-DQLUS,No,0.1679106205701828,Low,6001.859985716641,High,Monitor
8610-ZIKJJ,No,0.10026461631059647,Low,259.77553946673873,Low,Low
3756-VNWDH,No,0.20473317801952362,Low,7510.227587774396,High,Monitor
7801-KICAO,Yes,0.539074182510376,Medium,1539.765896201134,Medium,Medium
7673-LPRNY,No,0.14017769694328308,Low,2617.1185028612613,Medium,Low
8229-TNIQA,No,0.3776693046092987,Medium,181.2,Low,Low
6060-QBMGV,No,0.010383780114352703,Low,1860.9531671535226,Medium,Low
7339-POGZN,No,0.47029349207878113,Medium,363.9367197096348,Low,Low
2828-SLQPF,No,0.22583085298538208,Low,1064.0256696939468,Medium,Low
4465-VDKIQ,No,0.30431821942329407,Medium,1725.1442551732064,Medium,Medium
2921-XWDJH,No,0.3339409828186035,Medium,3504.5957499027254,High,High
6221-AVQYL,Yes,0.655508279800415,High,146.5,Low,Medium
2558-BUOZZ,No,0.08115863800048828,Low,5500.873933410644,High,Monitor
9257-AZMTZ,No,0.014254678972065449,Low,1520.7235428638758,Medium,Low
0003-MKNFE,No,0.2716350257396698,Low,800.8743717491626,Low,Low
0975-UYDTX,No,0.06809546053409576,Low,3350.1751880705356,High,Monitor
7743-EXURX,No,0.3960789740085602,Medium,408.4,Low,Low
4682-BLBUC,No,0.0906873270869255,Low,3895.988809718192,High,Monitor
0975-VOOVL,No,0.3637814521789551,Medium,199.06548957824705,Low,Low
5968-VXZLG,Yes,0.5126470327377319,Medium,229.46388964653016,Low,Low
5569-KGJHX,Yes,0.7114313840866089,High,768.15,Low,Medium
4988-IQIGL,Yes,0.8809967637062073,High,75.35,Low,Medium
5201-FRKKS,No,0.209555983543396,Low,2209.879942536354,Medium,Low
9799-CAYJJ,Yes,0.5928288698196411,Medium,307.9017559289932,Low,Low
7730-IUTDZ,No,0.3046879172325134,Medium,3233.6,High,High
0426-TIRNE,No,0.4121880829334259,Medium,20.9,Low,Low
5443-SCMKX,No,0.19950926303863525,Low,6375.23531794548,High,Monitor
8295-KMENE,No,0.027911875396966934,Low,6294.137291021645,High,Monitor
6738-ISCBM,No,0.1281355768442154,Low,2940.9681462049484,Medium,Low
9821-BESNZ,No,0.32129406929016113,Medium,7729.561119318008,High,High
3678-MNGZX,No,0.005589694250375032,Low,1832.7236543929205,Medium,Low
1335-NTIUC,Yes,0.5030330419540405,Medium,298.9459536194801,Low,Low
2916-BQZLN,Yes,0.5083052515983582,Medium,1860.2767795622349,Medium,Medium
4558-CGYCZ,No,0.17400215566158295,Low,176.88074455410242,Low,Low
2368-GAKKQ,No,0.08425705879926682,Low,10453.28044641912,High,Monitor
8710-YGLWG,Yes,0.5261685848236084,Medium,172.5501832485199,Low,Low
3199-XGZCY,Yes,0.6735237836837769,High,749.4040116667747,Low,Medium
3785-KTYSH,No,0.01645498163998127,Low,1884.484978839755,Medium,Low
6814-ZPWFQ,No,0.04624858498573303,Low,1561.12542450428,Medium,Low
4063-EIKNQ,No,0.12383043020963669,Low,340.5845149226487,Low,Low
6993-YCOBK,No,0.05706067010760307,Low,9138.938157266379,High,Monitor
5206-HPJKM,No,0.1727585792541504,Low,1218.971393108368,Medium,Low
7587-RZNME,Yes,0.545741856098175,Medium,129.89999999999998,Low,Low
0748-RDGGM,No,0.3923327326774597,Medium,7665.0,High,High
8393-JMVMB,No,0.32618969678878784,Medium,98.08366238474845,Low,Low
5019-GQVCR,Yes,0.5410153269767761,Medium,3882.219097036123,High,High
6036-TTFYU,No,0.14434511959552765,Low,414.225013935566,Low,Low
2550-AEVRU,No,0.07379572838544846,Low,3640.7174198135735,High,Monitor
0969-RGKCU,No,0.011231695301830769,Low,967.5313491962851,Medium,Low
0378-CJKPV,No,0.006021304056048393,Low,10745.400283567607,High,Monitor
4706-AXVKM,Yes,0.7320985794067383,High,932.8,Medium,High
5889-JTMUL,No,0.45873257517814636,Medium,4752.5,High,High
9026-RNUJS,Yes,0.5284305214881897,Medium,251.75,Low,Low
3746-EUBYR,Yes,0.8185336589813232,High,74.6,Low,Medium
2332-EFBJY,No,0.11916028708219528,Low,315.2,Low,Low
2880-FPNAE,Yes,0.5724071264266968,Medium,338.7643473148346,Low,Low
1703-MGIAB,No,0.24577541649341583,Low,1485.2489775717258,Medium,Low
4311-QTTAI,No,0.040336012840270996,Low,532.4339778184891,Low,Low
9474-PHLYD,No,0.3270578980445862,Medium,891.75,Low,Low
4318-RAJVY,No,0.05968910828232765,Low,421.41786787211896,Low,Low
2165-VOEGB,No,0.12412258982658386,Low,4839.2,High,Monitor
3612-YUNGG,No,0.09441721439361572,Low,9362.151364517213,High,Monitor
2254-DLXRI,Yes,0.8448770642280579,High,152.81788219809533,Low,Medium
5062-CJJKH,No,0.056565821170806885,Low,1948.6329243302346,Medium,Low
9028-LIHRP,No,0.008266471326351166,Low,9499.120789754392,High,Monitor
2219-MVUSO,No,0.23440901935100555,Low,361.2,Low,Low
1053-MXTTK,No,0.03291615843772888,Low,10344.567825257778,High,Monitor
1530-ZTDOZ,No,0.20476391911506653,Low,2185.808080127835,Medium,Low
1301-LOPVR,No,0.0865212231874466,Low,2211.882603558898,Medium,Low
0853-TWRVK,No,0.009694856591522694,Low,10113.029355454444,High,Monitor
8914-RBTSB,No,0.3019140958786011,Medium,2907.7999999999997,Medium,Medium
6212-ATMLK,Yes,0.5918319225311279,Medium,5019.3701100826265,High,High
8200-LGKSR,No,0.01822567544877529,Low,7867.6069712638855,High,Monitor
1568-BEKZM,No,0.035861268639564514,Low,8387.196626216173,High,Monitor
0670-ANMUU,No,0.05102042108774185,Low,8045.164270569385,High,Monitor
6897-RWMUB,No,0.012171712704002857,Low,5764.371158811822,High,Monitor
0963-ZBDRN,No,0.3977624773979187,Medium,3078.4,Medium,Medium
7594-RQHXR,Yes,0.8626440763473511,High,79.6,Low,Medium
6999-CHVCF,No,0.06541278213262558,Low,9232.912518662213,High,Monitor
6134-KWTBV,No,0.015713462606072426,Low,2003.5753194004296,Medium,Low
1077-HUUJM,Yes,0.5858058929443359,Medium,673.9209478378295,Low,Low
6331-EWIEB,Yes,0.6389223337173462,High,1705.0,Medium,High
0895-LNKRC,No,0.04322773218154907,Low,340.01064730882644,Low,Low
2045-BMBTJ,No,0.21774624288082123,Low,2240.879915164411,Medium,Low
8417-GSODA,No,0.2074095904827118,Low,3458.522029089928,High,Monitor
5171-EPLKN,No,0.005120363552123308,Low,1009.9106588037686,Medium,Low
4452-QIIEB,No,0.20490632951259613,Low,516.7276728063822,Low,Low
5998-VVEJY,No,0.40177905559539795,Medium,2093.0,Medium,Medium
1624-NALOJ,Yes,0.7834773063659668,High,449.0,Low,Medium
6741-EGCBI,No,0.2625623643398285,Low,3115.428636163473,Medium,Low
7820-ZYGNY,No,0.11140938848257065,Low,6662.826249741018,High,Monitor
4317-VTEOA,Yes,0.6234525442123413,High,50.75,Low,Medium
9677-AVKED,No,0.09644438326358795,Low,5401.089662110805,High,Monitor
1670-SVOWZ,Yes,0.504716157913208,Medium,1255.1000000000001,Medium,Medium
2227-JRSJX,No,0.41993775963783264,Medium,2427.2290267914536,Medium,Medium
9847-HNVGP,No,0.022642899304628372,Low,573.129289906472,Low,Low
6696-YDAYZ,No,0.00829213485121727,Low,815.9202696532011,Low,Low
8980-WQFWL,No,0.2260848730802536,Low,2461.8607762902975,Medium,Low
1730-ZMAME,No,0.47960707545280457,Medium,2792.227425009012,Medium,Medium
6506-EYCNH,No,0.061841271817684174,Low,657.4460188157857,Low,Low
4634-JLRJT,No,0.3397757411003113,Medium,100.963382011652,Low,Low
9501-UKKNL,No,0.22042647004127502,Low,3292.1237089931965,High,Monitor
2560-QTSBS,No,0.00880428683012724,Low,1954.7383214022964,Medium,Low
7541-YLXCL,No,0.18303093314170837,Low,2354.4,Medium,Low
4795-WRNVT,No,0.11726567149162292,Low,2948.796028715372,Medium,Low
6080-TCMYC,No,0.45427992939949036,Medium,3513.8748183965686,High,High
0260-ZDLGK,No,0.28212469816207886,Low,656.1,Low,Low
7860-UXCRM,No,0.02039325423538685,Low,6445.036861427128,High,Monitor
6357-JJPQT,Yes,0.6349391937255859,High,417.824369430542,Low,Medium
2292-XQWSV,No,0.11962655186653137,Low,3049.0382270693776,Medium,Low
9552-TGUZV,No,0.40115562081336975,Medium,869.4799706339836,Low,Low
5913-INRQV,No,0.06672148406505585,Low,4074.7206985384228,High,Monitor
8722-NGNBH,No,0.2711474597454071,Low,200.0,Low,Low
6210-KBBPI,Yes,0.8714603781700134,High,895.0500000000001,Medium,High
9643-YBLUR,No,0.3191055953502655,Medium,903.5445518463849,Medium,Medium
8734-FNWVH,No,0.14911505579948425,Low,2155.486987012625,Medium,Low
9447-YPTBX,No,0.027542727068066597,Low,1224.1393224123867,Medium,Low
0133-BMFZO,Yes,0.5175272822380066,Medium,172.5,Low,Low
6128-CZOMY,Yes,0.7175891995429993,High,45.65,Low,Medium
9540-JYROE,No,0.4557052254676819,Medium,560.8,Low,Low
9026-LHEVG,No,0.31797587871551514,Medium,533.5048976540565,Low,Low
2260-USTRB,Yes,0.6508076190948486,High,140.4,Low,Medium
3656-TKRVZ,No,0.24698638916015625,Low,166.05,Low,Low
7011-CVEUC,No,0.25217393040657043,Low,2821.9017291605473,Medium,Low
6185-TASNN,Yes,0.7442324757575989,High,117.35221823453902,Low,Medium
7925-PNRGI,No,0.10849449783563614,Low,4093.3763839557764,High,Monitor
8623-TMRBY,No,0.4507567286491394,Medium,4294.2,High,High
1552-CZCLL,No,0.0609552301466465,Low,1212.6853723824024,Medium,Low
3038-PQIUY,No,0.13754434883594513,Low,2856.0086479470137,Medium,Low
1501-SGHBW,Yes,0.5529327392578125,Medium,91.7,Low,Low
9313-CDOGY,No,0.039411433041095734,Low,857.7652154743672,Low,Low
8148-BPLZQ,No,0.17825232446193695,Low,1938.7382054507732,Medium,Low
2623-DRYAM,No,0.30093371868133545,Medium,7976.059929490089,High,High
9987-LUTYD,No,0.05472831800580025,Low,1342.5307991437614,Medium,Low
3208-YPIOE,No,0.4496940076351166,Medium,2934.75,Medium,Medium
4488-KQFDT,No,0.31489965319633484,Medium,7195.544172602892,High,High
2612-RANWT,Yes,0.83206707239151,High,1201.8000000000002,Medium,High
5693-PIPCS,No,0.04761437699198723,Low,6363.3754559859635,High,Monitor
0491-KAPQG,Yes,0.5696709752082825,Medium,1737.9914947628974,Medium,Medium
1925-LFCZZ,No,0.15189999341964722,Low,3262.1188639521597,High,Monitor
8039-EQPIM,No,0.017231443896889687,Low,5578.3333321250975,High,Monitor
6900-PXRMS,Yes,0.5252633094787598,Medium,2749.5,Medium,Medium
8707-RMEZH,No,0.09162473678588867,Low,6975.313925743103,High,Monitor
3346-BRMIS,Yes,0.613503098487854,High,870.3000000000001,Low,Medium
3209-ZPKFI,No,0.16261026263237,Low,2822.3203595131636,Medium,Low
6479-VDGRK,No,0.0032200131099671125,Low,8182.207989161275,High,Monitor
9373-WSLOY,No,0.23443196713924408,Low,1879.6704098582268,Medium,Low
2933-FILNV,Yes,0.6999660730361938,High,48.8,Low,Medium
3569-JFODW,No,0.0037737584207206964,Low,8722.96264011925,High,Monitor
9819-FBNSV,No,0.3571057617664337,Medium,2951.944652274251,Medium,Medium
9544-PYPSJ,No,0.21479716897010803,Low,6410.9479523718355,High,Monitor
1591-XWLGB,No,0.00720432261005044,Low,1882.3178607085722,Medium,Low
0396-UKGAI,No,0.10325322300195694,Low,1569.4405806079506,Medium,Low
3243-ZHOHY,No,0.02494822070002556,Low,556.7824891671539,Low,Low
5186-EJEGL,No,0.1712619513273239,Low,971.0837662965059,Medium,Low
7527-QNRUS,No,0.017323749139904976,Low,1020.6933850191533,Medium,Low
9986-BONCE,No,0.14274097979068756,Low,83.8,Low,Low
2722-JMONI,Yes,0.6150867938995361,High,49.55,Low,Medium
2203-GHNWN,No,0.35448798537254333,Medium,2220.0901917904616,Medium,Medium
3878-AVSOQ,Yes,0.8220016360282898,High,147.3443005979061,Low,Medium
3258-SYSWS,No,0.011035542003810406,Low,10894.659727679193,High,Monitor
5296-PSYVW,No,0.008492588065564632,Low,2351.7961671117696,Medium,Low
6319-QSUSR,No,0.10767170786857605,Low,322.1732041299343,Low,Low
4083-EUGRJ,No,0.1283552497625351,Low,182.25,Low,Low
7579-OOPEC,No,0.48551592230796814,Medium,100.3,Low,Low
0512-FLFDW,No,0.2227763533592224,Low,6967.331717848778,High,Monitor
1771-OADNZ,Yes,0.607540488243103,High,2781.1000000000004,Medium,High
0487-CRLZF,No,0.031347163021564484,Low,5378.838889113069,High,Monitor
2107-FBPTK,Yes,0.6006101369857788,High,3372.4589084386826,High,Critical
9451-WLYRI,No,0.008405319415032864,Low,1236.3285439817234,Medium,Low
8219-VYBVI,No,0.011888228356838226,Low,1567.867062985897,Medium,Low
1991-VOPLL,No,0.01374071091413498,Low,284.1794367425144,Low,Low
9738-QLWTP,No,0.11021728068590164,Low,4068.5784565418962,High,Monitor
1016-DJTSV,Yes,0.5371186137199402,Medium,751.1769957423211,Low,Low
9419-IPPBE,No,0.16765499114990234,Low,5498.080830574036,High,Monitor
0174-QRVVY,No,0.006291213445365429,Low,2404.4224257398396,Medium,Low
5699-BNCAS,No,0.00931086577475071,Low,2336.2416918076574,Medium,Low
2900-PHPLN,No,0.01902581751346588,Low,1828.773086422682,Medium,Low
0612-RTZZA,Yes,0.6938552260398865,High,25.25,Low,Medium
8106-GWQOK,No,0.021565845236182213,Low,3688.9451828598976,High,Monitor
8751-EDEKA,No,0.31025782227516174,Medium,2889.246930664778,Medium,Medium
6878-GGDWG,No,0.08973465859889984,Low,726.754885739088,Low,Low
4039-PIMHX,No,0.0752795860171318,Low,3545.4258387923237,High,Monitor
8450-LUGUK,No,0.018781296908855438,Low,1459.236897867918,Medium,Low
3604-WLABM,No,0.2598063051700592,Low,783.4330476671457,Low,Low
0795-GMVQO,No,0.1665840446949005,Low,8462.408961856365,High,Monitor
2259-OUUSZ,No,0.12159531563520432,Low,622.700395539403,Low,Low
1142-IHLOO,No,0.12172546237707138,Low,5387.765229226648,High,Monitor
6410-LEFEN,No,0.3552837669849396,Medium,406.34999999999997,Low,Low
4633-MKHYU,Yes,0.6410702466964722,High,985.9763411521913,Medium,High
6257-RJOHI,No,0.29648980498313904,Low,417.6299074411392,Low,Low
1545-JFUML,No,0.03331400454044342,Low,9325.845925211906,High,Monitor
3194-ORPIK,No,0.36027756333351135,Medium,4220.0,High,High
7826-VVKWT,No,0.13947857916355133,Low,4311.200236362219,High,Monitor
1353-GHZOS,No,0.0564495250582695,Low,1991.0256905332208,Medium,Low
2587-EKXTS,No,0.31881093978881836,Medium,5361.7154812812805,High,High
5442-BXVND,No,0.07658520340919495,Low,934.6068529039621,Medium,Low
8816-VXNZD,Yes,0.8477804064750671,High,75.1,Low,Medium
9378-FXTIZ,No,0.15287740528583527,Low,3788.1000000000004,High,Monitor
1723-HKXJQ,Yes,0.6421533226966858,High,4273.5,High,Critical
7825-GKXMW,Yes,0.6539513468742371,High,45.8,Low,Medium
9753-OYLBX,No,0.3911244571208954,Medium,95.39169177412987,Low,Low
2364-UFROM,No,0.06351285427808762,Low,2903.144340705872,Medium,Low
6656-JWRQX,No,0.295359343290329,Low,159.7106323748827,Low,Low
6473-ULUHT,No,0.19448933005332947,Low,1768.7271352708342,Medium,Low
1240-KNSEZ,Yes,0.5165511965751648,Medium,20.1,Low,Low
0836-SEYLU,No,0.34438174962997437,Medium,365.84999999999997,Low,Low
4433-JCGCG,Yes,0.690277636051178,High,4646.0,High,Critical
3716-BDVDB,Yes,0.8677361011505127,High,69.1,Low,Medium
7688-AWMDX,No,0.009485780261456966,Low,5165.092599418014,High,Monitor
2842-BCQGE,No,0.30224037170410156,Medium,3555.5071279525755,High,High
7244-QWYHG,No,0.049918435513973236,Low,2729.273506496847,Medium,Low
5899-MQZZL,No,0.48727720975875854,Medium,975.0,Medium,Medium
6849-OYAMU,No,0.18560414016246796,Low,1900.0,Medium,Low
5312-UXESG,No,0.3340313732624054,Medium,4411.8393431097265,High,High
9488-HGMJH,Yes,0.8220016360282898,High,71.15,Low,Medium
6038-GCYEC,No,0.29328015446662903,Low,1299.6,Medium,Low
2150-WLKUW,No,0.0671558603644371,Low,3271.3048862725495,High,Monitor
7159-FVYPK,No,0.44199076294898987,Medium,438.9680324524641,Low,Low
7032-LMBHI,No,0.04368394985795021,Low,3133.9599917002024,Medium,Low
1150-WFARN,No,0.1824720948934555,Low,7286.25,High,Monitor
6088-BXMRG,Yes,0.5154768824577332,Medium,3450.5706610143184,High,High
3144-AUDBS,No,0.4170065224170685,Medium,294.9,Low,Low
4821-SJHJV,No,0.28301912546157837,Low,3252.6489181518555,High,Monitor
7346-MEDWM,No,0.3575320839881897,Medium,5232.662724047899,High,High
1137-DGOWI,No,0.10509008914232254,Low,2861.909054853022,Medium,Low
5616-PRTNT,No,0.2273801863193512,Low,388.0,Low,Low
3812-LRZIR,No,0.02269141748547554,Low,1236.1574465185404,Medium,Low
4818-QIUFN,No,0.44022148847579956,Medium,1583.0,Medium,Medium
9483-GCPWE,No,0.029818598181009293,Low,414.90775411874057,Low,Low
4227-OJHAL,No,0.06573031842708588,Low,5782.420241057873,High,Monitor
9220-CXRSC,No,0.013882526196539402,Low,5689.742709396779,High,Monitor
4993-JCRGJ,No,0.3224949538707733,Medium,2534.4820523321628,Medium,Medium
9537-JALFH,No,0.011771961115300655,Low,1845.0777113713323,Medium,Low
6698-OXETB,No,0.011784732341766357,Low,708.2301950454712,Low,Low
2103-ZRXFN,Yes,0.5796514749526978,Medium,178.74612587690353,Low,Low
3724-BSCVH,No,0.02728920802474022,Low,443.20322835072875,Low,Low
4877-TSOFF,No,0.07316277921199799,Low,5008.745033696294,High,Monitor
9209-NWPGU,No,0.08115828782320023,Low,3598.7069757163526,High,Monitor
6961-VCPMC,No,0.3383852541446686,Medium,3698.4,High,High
7306-YDSOI,No,0.011640572920441628,Low,5540.057418432087,High,Monitor
5288-AHOUP,Yes,0.5261186361312866,Medium,1086.698122382164,Medium,Medium
6688-UZPWD,Yes,0.81385338306427,High,1122.0,Medium,High
0655-YDGFJ,No,0.11730103194713593,Low,1678.7986869171264,Medium,Low
8468-EHYJA,No,0.3876298666000366,Medium,6046.186102759839,High,High
6823-SIDFQ,No,0.007227972149848938,Low,728.4170740991831,Low,Low
1097-FSPVW,No,0.1313101053237915,Low,2575.422202527523,Medium,Low
2839-RFSQE,No,0.16808480024337769,Low,41.3,Low,Low
8328-SKJNO,No,0.049302276223897934,Low,1398.7003496579825,Medium,Low
7010-ZMVBF,No,0.09780452400445938,Low,478.7993849046528,Low,Low
5201-CBWYG,No,0.02152971923351288,Low,1828.7927555561066,Medium,Low
0968-GSIKN,Yes,0.7649604678153992,High,70.8,Low,Medium
1965-DDBWU,No,0.4509744346141815,Medium,1424.8,Medium,Medium
9057-SIHCH,Yes,0.8966653943061829,High,289.79999999999995,Low,Medium
6352-GIGGQ,No,0.07016614079475403,Low,6940.43096036911,High,Monitor
3635-QQRQD,No,0.020475171506404877,Low,1714.447347471118,Medium,Low
6771-XWBDM,No,0.45438727736473083,Medium,5956.5,High,High
2897-DOVND,Yes,0.5948885679244995,Medium,309.2606677532196,Low,Low
3082-YVEKW,No,0.02369370125234127,Low,3582.1787427611653,High,Monitor
0191-EQUUH,No,0.027428722009062767,Low,1694.3769590459763,Medium,Low
7134-HBPBS,No,0.03405231237411499,Low,10289.254680776596,High,Monitor
3489-HHPFY,Yes,0.7849912643432617,High,276.5289053916931,Low,Medium
2926-JEJJC,No,0.039142265915870667,Low,394.51191474199294,Low,Low
