customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_prediction,churn_probability,risk_level,actual_churn_encoded,expected_remaining_months,estimated_lifetime_months,estimated_ltv,ltv_segment,retention_priority
4390-KYULV,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.55,51.15,Yes,No,0.20038942992687225,Low,1,0.0,3.0,61.650000000000006,Low,Low
4647-MUZON,Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.95,1745.5,No,No,0.43584054708480835,Medium,0,3.38495671749115,21.38495671749115,2051.8865970432757,Medium,Medium
9702-AIUJO,Male,0,Yes,Yes,50,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),44.8,2230.85,No,No,0.07826504111289978,Low,0,11.060819506645203,61.0608195066452,2735.5247138977047,Medium,Low
8849-PRIQJ,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,109.4,7281.6,No,No,0.06698442995548248,Low,0,11.19618684053421,78.19618684053421,8554.662840354444,High,Monitor
8851-RAGOV,Female,0,Yes,No,25,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.05,1837.7,No,No,0.09595582634210587,Low,0,5.424265041947365,30.424265041947365,2161.6440312303603,Medium,Low
1304-NECVQ,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.55,149.55,Yes,Yes,0.7626417279243469,High,1,0.0,2.0,157.1,Low,Medium
5396-IZEPB,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,180.7,No,No,0.10194097459316254,Low,0,5.388354152441025,14.388354152441025,283.45057680308815,Low,Low
1729-VLAZJ,Female,0,No,Yes,10,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,40.25,411.45,No,No,0.049670539796352386,Low,0,11.403953522443771,21.40395352244377,861.5091292783618,Low,Low
8285-ABVLB,Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1328.35,No,No,0.01192450150847435,Low,0,23.713811963796616,93.71381196379662,1860.219167481363,Medium,Low
0701-TJSEF,Male,0,No,No,9,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.25,576.95,No,No,0.1529940664768219,Low,0,5.082035601139069,14.082035601139069,961.0989297777414,Medium,Low
5712-VBOXD,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.15,68.45,No,No,0.07809441536664963,Low,0,5.531433507800102,9.531433507800102,192.05838518217206,Low,Low
6629-LADHQ,Female,0,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.95,123.05,No,No,0.27820920944213867,Low,0,4.330744743347168,6.330744743347168,322.55144467353824,Low,Low
8945-GRKHX,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.65,78.65,Yes,Yes,0.8132123947143555,High,1,0.0,1.0,78.65,Low,Medium
1559-DTODC,Male,0,No,No,19,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.15,468.35,No,No,0.29765915870666504,Low,0,4.21404504776001,23.21404504776001,583.8332329511642,Low,Low
4797-MIWUM,Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.25,174.7,No,No,0.09877399355173111,Low,0,5.407356038689613,12.407356038689613,251.24895978346467,Low,Low
6959-UWKHF,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,42.9,42.9,Yes,Yes,0.6686558127403259,High,1,0.0,1.0,42.9,Low,Medium
8720-RQSBJ,Male,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.0,44.0,No,Yes,0.5875189900398254,Medium,0,2.4748860597610474,3.4748860597610474,152.89498662948608,Low,Low
4537-CIBHB,Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,172.35,No,No,0.05034150555729866,Low,0,11.395901933312416,20.395901933312416,413.0170141495764,Low,Low
3815-SLMEF,Female,0,No,No,3,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,34.25,139.35,Yes,No,0.23171326518058777,Low,1,0.0,3.0,102.75,Low,Low
5154-VEKBL,Female,0,No,No,9,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,58.5,539.85,Yes,No,0.2186553180217743,Low,1,0.0,9.0,526.5,Low,Low
4324-AHJKS,Female,0,No,No,5,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),55.8,300.4,No,No,0.21533170342445374,Low,0,4.708009779453278,9.708009779453278,541.7069456934929,Low,Low
4355-CVPVS,Female,0,Yes,Yes,56,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),88.9,4968.0,No,No,0.11041140556335449,Low,0,10.675063133239746,66.67506313323975,5927.413112545014,High,Monitor
4495-LHSSK,Female,0,No,Yes,18,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,57.65,992.7,No,No,0.13013872504234314,Low,0,5.219167649745941,23.21916764974594,1338.5850150078534,Medium,Low
5655-JSMZM,Male,1,No,No,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.2,4718.25,Yes,Yes,0.6886519193649292,High,1,0.0,49.0,4713.8,High,Critical
5915-ANOEI,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,79.15,5536.5,No,No,0.026099970564246178,Low,0,23.37360070645809,93.37360070645809,7390.520495916158,High,Monitor
9861-PDSZP,Female,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.05,7806.6,No,No,0.029271962121129036,Low,0,23.297472909092903,95.2974729090929,10296.891947827487,High,Monitor
4505-EXZHB,Female,1,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,74.4,434.1,Yes,Yes,0.5124471187591553,Medium,1,0.0,6.0,446.40000000000003,Low,Low
7225-CBZPL,Male,1,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.8,1563.9,No,Yes,0.5955753922462463,Medium,0,2.426547646522522,19.426547646522522,1841.636716890335,Medium,Medium
6704-UTUKK,Male,0,Yes,No,29,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.9,1332.4,No,No,0.3476150631904602,Medium,0,3.9143096208572388,32.91430962085724,1510.7668115973472,Medium,Medium
4587-VVTOX,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.3,545.2,Yes,Yes,0.8440256714820862,High,1,0.0,6.0,631.8,Low,Medium
2019-HDCZY,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,102.6,6296.75,No,No,0.09297238290309906,Low,0,21.768662810325623,84.76866281032562,8697.26480433941,High,Monitor
4652-NNHNY,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.85,1284.2,Yes,No,0.40565037727355957,Medium,1,0.0,16.0,1181.6,Medium,Medium
8788-DOXSU,Male,0,No,No,59,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),61.35,3645.5,No,No,0.10084524005651474,Low,0,10.789857119321823,69.78985711932182,4281.607734270394,High,Monitor
7404-JLKQG,Female,0,No,No,3,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,57.55,161.45,No,No,0.46292319893836975,Medium,0,3.2224608063697815,6.2224608063697815,358.1026194065809,Low,Low
7421-ZLUPA,Female,0,No,No,8,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,29.25,226.95,No,No,0.3148687481880188,Medium,0,4.110787510871887,12.110787510871887,354.2405346930027,Low,Low
8972-HJWNV,Female,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.55,646.85,Yes,Yes,0.8527020215988159,High,1,0.0,7.0,591.85,Low,Medium
3274-NSDWE,Female,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.6,1441.65,No,No,0.009815279394388199,Low,0,23.764433294534683,91.76443329453468,1798.58289257288,Medium,Low
2632-IVXVF,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),111.75,7511.3,No,No,0.12840503454208374,Low,0,20.91827917098999,88.91827917098999,9936.617697358131,High,Monitor
3692-JHONH,Female,1,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.5,5621.85,No,No,0.30080074071884155,Medium,0,8.390391111373901,60.3903911113739,6431.5766533613205,High,High
8915-NNTRC,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),107.7,7919.8,No,No,0.005461520049721003,Low,0,23.868923518806696,95.8689235188067,10325.083062975482,High,Monitor
5914-GXMDA,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.3,593.2,No,No,0.009175768122076988,Low,0,11.889890782535076,43.889890782535076,847.074892102927,Low,Low
7463-IFMQU,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.05,1423.65,No,No,0.0063683390617370605,Low,0,23.84715986251831,95.84715986251831,1921.7355552434922,Medium,Low
2920-RNCEZ,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.95,69.95,No,Yes,0.7142699956893921,High,0,1.7143800258636475,2.7143800258636475,189.87088280916214,Low,Medium
2541-YGPKE,Male,0,Yes,Yes,42,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),63.7,2763.35,No,No,0.08130543678998947,Low,0,11.024334758520126,53.024334758520126,3377.650124117732,High,Monitor
8515-OCTJS,Female,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.75,692.1,Yes,No,0.017742963507771492,Low,1,0.0,25.0,618.75,Low,Low
5382-TEMLV,Male,0,No,No,45,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.9,2298.55,No,No,0.12916015088558197,Low,0,5.225039094686508,50.22503909468651,2556.454489919543,Medium,Low
3441-CGZJH,Female,0,Yes,Yes,43,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),60.4,2640.55,No,No,0.07657989859580994,Low,0,11.08104121685028,54.08104121685028,3266.494889497757,High,Monitor
9592-ERDKV,Male,0,Yes,No,37,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,79.25,2911.8,No,No,0.0788470059633255,Low,0,11.053835928440094,48.053835928440094,3808.2664973288774,High,Monitor
2860-RANUS,Female,1,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.8,1727.5,Yes,No,0.4604912996292114,Medium,1,0.0,20.0,1716.0,Medium,Medium
5261-QSHQM,Female,0,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.45,86.6,Yes,Yes,0.5359734296798706,Medium,1,0.0,4.0,97.8,Low,Low
4778-IZARL,Male,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.1,6705.7,No,No,0.08880588412284851,Low,0,21.868658781051636,84.86865878105164,9344.039331793785,High,Monitor
0432-CAJZV,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,90.7,237.65,No,No,0.4914904236793518,Medium,0,3.051057457923889,6.051057457923889,548.8309114336968,Low,Low
7008-LZVOZ,Male,0,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.3,1672.35,No,No,0.0083446204662323,Low,0,23.799729108810425,89.79972910881042,2271.9331464529037,Medium,Low
8868-WOZGU,Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.7,2979.5,Yes,Yes,0.6464683413505554,High,1,0.0,28.0,2959.6,Medium,High
1200-TUZHR,Female,1,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.2,695.75,No,Yes,0.7376534342765808,High,0,1.5740793943405151,9.574079394340515,815.7115643978119,Low,Medium
9365-CSLBQ,Male,0,No,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.35,1654.6,No,No,0.005334325134754181,Low,0,23.8719761967659,94.8719761967659,2310.13262039125,Medium,Low
1334-FJSVR,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.25,24.25,Yes,Yes,0.6840602159500122,High,1,0.0,1.0,24.25,Low,Medium
5884-FBCTL,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.1,1857.85,No,No,0.004097747150808573,Low,0,23.901654068380594,95.9016540683806,2407.131517116353,Medium,Low
7130-CTCUS,Male,1,Yes,No,16,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.55,825.1,No,No,0.23398172855377197,Low,0,4.596109628677368,20.596109628677368,1123.5177802443504,Medium,Low
6242-FEGFD,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,96.6,6424.25,No,No,0.026345007121562958,Low,0,23.36771982908249,89.36771982908249,8632.921735489368,High,Monitor
7625-XCQRH,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,837.95,Yes,Yes,0.6533157229423523,High,1,0.0,11.0,841.5,Low,Medium
6194-HBGQN,Male,0,No,No,51,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),81.15,4126.2,No,No,0.04820549860596657,Low,0,11.421534016728401,62.4215340167284,5065.5074854575105,High,Monitor
7634-WSWDB,Female,0,No,Yes,8,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,38.5,330.8,No,No,0.34314313530921936,Medium,0,3.941141188144684,11.941141188144684,459.7339357435703,Low,Low
6986-IXNDM,Male,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.9,1337.45,No,Yes,0.594770610332489,Medium,0,2.431376338005066,16.431376338005066,1526.4748618006706,Medium,Medium
1731-TVIUK,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.5,362.2,Yes,Yes,0.8058893084526062,High,1,0.0,4.0,374.0,Low,Medium
2987-BJXIK,Female,0,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,84.7,5991.05,No,No,0.024189595133066177,Low,0,23.41944971680641,93.41944971680641,7912.627391013503,High,Monitor
9769-TSBZE,Female,0,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,66.0,4891.5,No,No,0.045313309878110886,Low,0,22.91248056292534,92.91248056292534,6132.223717153072,High,Monitor
0406-BPDVR,Female,1,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),101.5,5373.1,Yes,No,0.2857009172439575,Low,1,0.0,54.0,5481.0,High,Monitor
0618-XWMSS,Male,0,No,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.9,2068.55,Yes,No,0.28770750761032104,Low,1,0.0,28.0,2097.2000000000003,Medium,Low
1395-WSWXR,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,487.05,No,No,0.007647078949958086,Low,0,23.816470105201006,47.816470105201006,992.1917546829209,Medium,Low
6023-GSSXW,Female,0,Yes,No,69,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),61.45,4131.2,No,No,0.01623453013598919,Low,0,23.61037127673626,92.61037127673626,5690.907314955443,High,Monitor
6752-APNJL,Male,0,Yes,Yes,42,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.5,2301.15,No,No,0.1348319947719574,Low,0,5.191008031368256,47.191008031368256,2571.90993770957,Medium,Low
5276-KQWHG,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,131.65,Yes,Yes,0.6200875639915466,High,1,0.0,2.0,139.2,Low,Medium
0420-HLGXF,Female,1,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.75,4036.0,No,Yes,0.6723641157150269,High,0,1.9658153057098389,40.96581530570984,4086.3400767445564,High,Critical
7446-KQISO,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.75,4900.65,No,No,0.2067478895187378,Low,0,19.038050651550293,64.0380506515503,7028.176059007645,High,Monitor
9823-EALYC,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),80.85,5727.45,No,No,0.004046899266541004,Low,0,23.902874417603016,95.90287441760302,7753.747396663203,High,Monitor
0582-AVCLN,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.3,743.05,No,No,0.007730686571449041,Low,0,23.814463522285223,61.81446352228522,1254.8336095023901,Medium,Low
5803-NQJZO,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),67.8,4804.65,No,No,0.0033470194321125746,Low,0,23.919671533629298,95.9196715336293,6503.353729980066,High,Monitor
2565-JSLRY,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.05,24.05,Yes,No,0.37528368830680847,Medium,1,0.0,1.0,24.05,Low,Low
2607-DHDAK,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,1414.65,No,No,0.0037158187478780746,Low,0,23.910820350050926,95.91082035005093,1899.0342429310083,Medium,Low
1073-XXCZD,Male,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,1443.65,No,No,0.018912842497229576,Low,0,23.54609178006649,78.54609178006649,2018.6345587477088,Medium,Low
0743-HRVFF,Female,0,Yes,Yes,51,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,56.15,2898.95,No,No,0.14004242420196533,Low,0,10.319490909576416,61.319490909576416,3443.0894145727157,High,Monitor
4006-HKYHO,Male,0,No,No,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.7,5309.5,No,No,0.011136958375573158,Low,0,23.732712998986244,86.73271299898624,7519.726217012108,High,Monitor
3727-JEZTU,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,20.4,No,No,0.2886815071105957,Low,0,4.267910957336426,5.267910957336426,107.46538352966307,Low,Low
8143-ETQTI,Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.65,451.55,No,No,0.019232477992773056,Low,0,23.538420528173447,46.53842052817345,914.4799633786082,Medium,Low
6689-KXGBO,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.55,50.55,Yes,No,0.47747936844825745,Medium,1,0.0,1.0,50.55,Low,Low
9667-TKTVZ,Female,0,No,No,2,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.35,117.05,No,No,0.35756823420524597,Medium,0,3.854590594768524,5.854590594768524,318.1969988256693,Low,Low
3657-COGMW,Female,1,No,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),108.1,5839.3,No,No,0.25553572177886963,Low,0,4.466785669326782,56.46678566932678,6104.059530854225,High,Monitor
8570-KLJYJ,Female,0,No,No,36,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,54.45,1893.5,No,No,0.0355914868414402,Low,0,11.572902157902718,47.57290215790272,2590.344522497803,Medium,Low
7754-IXRMC,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.35,45.35,No,Yes,0.5123318433761597,Medium,0,2.926008939743042,3.926008939743042,178.04450541734695,Low,Low
9473-CBZOP,Female,0,No,No,28,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,59.0,1654.45,No,No,0.03723805397748947,Low,0,11.553143352270126,39.553143352270126,2333.6354577839375,Medium,Low
2969-WGHQO,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,69.45,477.05,No,No,0.08283430337905884,Low,0,11.005988359451294,18.005988359451294,1250.5158915638924,Medium,Low
6615-NGGZJ,Male,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.55,1415.55,Yes,Yes,0.7265751361846924,High,1,0.0,14.0,1407.7,Medium,High
