SeniorCitizen,has_security_service,has_streaming_service,is_month_to_month,is_long_term_customer,tenure,MonthlyCharges,TotalCharges,total_services,average_monthly_revenue,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,tenure_group
0,1,0,1,1,36,34.85,1267.2,2,35.2,Female,No,No,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),25-48
0,1,1,0,1,35,73.45,2661.1,5,76.03142857142856,Male,Yes,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),25-48
1,1,1,1,1,25,88.95,2291.2,4,91.648,Male,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,25-48
0,1,0,1,0,5,51.35,262.3,2,52.46,Male,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0-12
0,1,1,1,0,4,48.25,202.25,4,50.5625,Female,No,No,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,0-12
0,1,0,0,1,47,58.9,2813.05,4,59.85212765957447,Female,No,No,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,25-48
0,1,1,1,1,52,39.9,2020.9,2,38.86346153846154,Male,Yes,No,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,49-72
0,0,0,1,0,4,20.85,62.9,1,15.725,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0-12
1,1,1,0,1,68,53.0,3656.25,4,53.768382352941174,Female,Yes,Yes,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,49-72
1,0,0,0,0,21,20.5,429.55,1,20.454761904761906,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),13-24
0,1,1,0,1,64,104.4,6721.6,6,105.025,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),49-72
0,0,1,1,0,1,80.25,80.25,2,80.25,Female,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0-12
1,1,1,1,0,2,66.4,94.55,4,47.275,Male,No,No,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),0-12
0,1,0,1,1,55,85.1,4600.95,4,83.65363636363637,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49-72
0,1,1,0,1,72,105.25,7609.75,6,105.69097222222223,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),49-72
0,0,0,1,0,1,24.4,24.4,0,24.4,Female,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0-12
0,1,1,1,0,12,100.15,1164.3,5,97.02499999999999,Female,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0-12
0,1,1,1,1,59,101.1,6039.9,5,102.37118644067796,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,49-72
0,1,1,1,1,63,103.4,6603.0,6,104.80952380952381,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,49-72
0,0,0,1,0,10,24.4,253.9,2,25.39,Male,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0-12
0,0,0,0,1,24,24.7,571.75,2,23.822916666666668,Female,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,13-24
0,1,1,0,1,65,104.1,6700.05,6,103.07769230769232,Male,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),49-72
0,1,1,1,0,20,68.9,1370.35,5,68.5175,Female,No,No,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),13-24
0,1,0,0,1,48,60.6,2985.25,4,62.192708333333336,Female,Yes,No,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),25-48
0,1,1,1,1,62,80.4,4981.15,6,80.34112903225805,Male,No,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49-72
1,0,0,1,0,6,19.5,106.8,1,17.8,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),0-12
1,1,0,1,1,24,54.8,1291.3,3,53.80416666666667,Male,No,No,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),13-24
0,1,0,1,1,34,60.85,2003.6,4,58.92941176470588,Female,Yes,No,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),25-48
0,1,0,0,1,46,33.7,1537.85,2,33.43152173913043,Male,No,No,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),25-48
0,0,0,1,1,26,45.45,1233.15,1,47.42884615384616,Male,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25-48
0,0,0,1,0,19,24.85,434.8,0,22.88421052631579,Female,Yes,Yes,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,13-24
0,1,0,0,1,24,54.6,1242.25,3,51.760416666666664,Male,No,No,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),13-24
1,1,1,0,1,57,101.3,5779.6,6,101.39649122807018,Female,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),49-72
0,0,0,0,1,68,19.6,1441.65,1,21.20073529411765,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),49-72
0,1,1,1,0,12,74.15,741.4,5,61.78333333333333,Male,Yes,No,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0-12
0,0,0,1,0,12,76.6,893.0,2,74.41666666666667,Female,No,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0-12
0,1,1,1,1,40,50.85,2036.55,3,50.91375,Female,Yes,Yes,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,25-48
1,0,1,1,0,23,86.8,1975.85,3,85.90652173913043,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,13-24
0,0,0,1,0,4,70.4,281.0,1,70.25,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0-12
0,1,0,0,1,67,50.55,3431.75,2,51.22014925373134,Female,Yes,Yes,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),49-72
0,1,1,0,1,35,62.15,2215.45,3,63.29857142857142,Female,Yes,No,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),25-48
1,0,1,1,0,10,86.65,856.65,3,85.66499999999999,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0-12
0,0,0,0,0,6,20.4,107.6,1,17.933333333333334,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),0-12
0,0,1,1,0,10,85.25,855.3,3,85.53,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0-12
0,1,1,1,0,17,95.65,1640.0,5,96.47058823529412,Male,No,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),13-24
0,1,1,0,1,65,93.55,6069.25,5,93.37307692307692,Male,No,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,49-72
1,1,1,1,0,2,89.5,161.5,4,80.75,Female,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,0-12
1,0,1,1,1,49,96.2,4718.25,4,96.29081632653062,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49-72
0,1,1,0,1,51,107.45,5680.9,7,111.39019607843136,Female,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),49-72
0,1,1,0,1,72,112.25,8041.65,7,111.68958333333333,Male,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),49-72
0,0,0,1,1,44,68.85,2958.95,1,67.24886363636364,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25-48
0,1,1,0,1,42,66.5,2762.75,4,65.7797619047619,Female,No,No,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),25-48
0,0,0,1,0,2,24.5,46.4,0,23.2,Female,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,0-12
0,1,1,1,1,28,92.35,2602.9,4,92.96071428571429,Female,Yes,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,25-48
0,1,1,0,1,34,61.25,1993.2,5,58.62352941176471,Female,Yes,Yes,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,25-48
0,1,1,0,1,31,79.3,2484.0,6,80.12903225806451,Male,Yes,No,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,25-48
0,0,0,1,0,1,19.5,19.5,1,19.5,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0-12
0,0,0,1,0,22,69.25,1554.0,1,70.63636363636364,Female,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,13-24
0,0,0,1,0,2,76.5,162.45,2,81.225,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0-12
0,1,1,0,1,72,110.6,7962.2,7,110.58611111111111,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),49-72
0,1,0,1,0,8,51.05,415.05,2,51.88125,Male,Yes,Yes,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,0-12
0,1,1,0,1,72,64.45,4528.0,6,62.888888888888886,Female,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),49-72
0,1,0,1,0,17,50.3,846.8,2,49.811764705882354,Male,No,Yes,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,13-24
0,1,0,0,1,72,97.0,7104.2,6,98.66944444444444,Female,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),49-72
0,1,0,0,1,66,47.4,3177.25,4,48.140151515151516,Female,No,No,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,49-72
0,0,0,1,1,35,75.35,2636.05,2,75.3157142857143,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25-48
0,1,0,1,0,4,56.75,245.15,3,61.2875,Male,No,No,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,0-12
0,0,0,0,1,72,19.7,1379.8,1,19.163888888888888,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),49-72
0,1,1,0,1,65,84.85,5459.2,7,83.9876923076923,Female,No,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),49-72
0,0,0,0,1,69,20.2,1412.65,1,20.473188405797103,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),49-72
0,1,1,0,1,65,71.0,4386.2,5,67.48,Female,Yes,No,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),49-72
0,1,1,0,1,38,80.3,3058.65,6,80.49078947368422,Female,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),25-48
0,0,1,1,1,24,93.0,2248.05,4,93.66875,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,13-24
0,1,1,1,0,5,105.3,550.6,6,110.12,Male,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,0-12
0,1,0,1,1,24,54.75,1338.15,3,55.75625,Male,Yes,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,13-24
0,0,0,1,0,1,25.25,25.25,0,25.25,Female,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,0-12
0,1,1,0,1,61,107.75,6521.9,7,106.91639344262295,Male,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,49-72
0,1,1,0,1,70,85.95,5931.75,7,84.73928571428571,Male,Yes,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),49-72
0,0,0,1,0,1,25.1,25.1,0,25.1,Female,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0-12
1,0,0,1,0,7,45.75,344.2,1,49.17142857142857,Male,No,Yes,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0-12
0,0,0,1,0,1,19.95,19.95,1,19.95,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),0-12
0,1,1,1,1,45,81.3,3541.1,7,78.69111111111111,Female,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,25-48
0,1,1,1,0,10,60.95,629.55,3,62.955,Female,No,No,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,0-12
0,0,0,1,1,29,70.75,1974.8,1,68.09655172413792,Male,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25-48
0,1,0,0,1,58,64.9,3795.45,5,65.43879310344828,Female,No,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),49-72
1,0,0,0,1,67,20.05,1263.05,1,18.851492537313433,Female,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),49-72
0,1,0,1,0,14,86.0,1164.05,4,83.14642857142857,Female,No,Yes,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,13-24
0,0,0,0,1,45,25.5,1121.05,2,24.912222222222223,Female,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25-48
1,1,0,0,1,67,60.95,4119.4,4,61.483582089552236,Male,Yes,No,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),49-72
1,1,1,1,1,31,98.9,2911.3,5,93.91290322580646,Female,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,25-48
1,0,1,1,0,2,94.0,181.7,4,90.85,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0-12
0,0,0,0,1,37,19.85,717.5,1,19.39189189189189,Female,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25-48
0,1,1,0,1,65,74.2,4805.65,6,73.93307692307691,Male,No,No,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),49-72
0,0,1,1,0,2,95.15,196.9,4,98.45,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0-12
0,1,0,1,0,3,29.65,90.05,1,30.016666666666666,Female,No,Yes,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,0-12
0,1,1,0,1,72,80.85,5727.45,7,79.54791666666667,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),49-72
0,0,0,0,1,36,20.85,720.05,1,20.001388888888886,Male,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25-48
0,1,1,0,1,72,86.4,6058.95,7,84.15208333333334,Female,Yes,No,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),49-72
0,1,1,1,0,19,39.65,733.35,2,38.597368421052636,Male,No,No,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,13-24
1,1,1,1,1,25,105.95,2655.25,6,106.21,Male,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,25-48
0,0,0,1,0,6,20.7,112.75,1,18.791666666666668,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0-12
0,0,0,1,0,1,19.65,19.65,1,19.65,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0-12
0,1,1,0,1,59,72.1,4194.85,5,71.09915254237289,Female,Yes,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),49-72
1,1,0,1,0,3,79.4,205.05,3,68.35000000000001,Female,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0-12
0,0,0,1,0,10,75.75,777.3,2,77.72999999999999,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0-12
1,0,1,1,0,13,90.5,1201.15,3,92.39615384615385,Male,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,13-24
0,1,0,1,0,22,59.0,1254.7,4,57.03181818181818,Male,No,No,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,13-24
0,1,1,0,1,72,108.95,7875.0,7,109.375,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),49-72
0,1,1,0,1,66,62.5,4136.4,6,62.672727272727265,Female,No,No,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),49-72
0,1,1,1,0,5,94.45,498.1,4,99.62,Male,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0-12
0,1,1,0,1,72,114.05,8289.2,8,115.1277777777778,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),49-72
0,1,0,1,0,7,48.7,340.25,2,48.607142857142854,Male,Yes,Yes,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,0-12
1,1,1,0,1,67,102.9,6989.7,6,104.32388059701492,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),49-72
0,0,0,1,0,1,69.7,69.7,1,69.7,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0-12
0,1,1,0,1,44,49.05,2265.0,3,51.47727272727273,Female,No,No,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,25-48
0,0,0,0,1,72,19.7,1421.9,1,19.748611111111114,Male,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),49-72
1,1,1,1,1,57,95.3,5567.45,5,97.67456140350878,Female,Yes,Yes,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),49-72
0,0,0,1,0,5,44.8,220.45,1,44.089999999999996,Female,Yes,Yes,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0-12
0,0,0,1,0,4,20.15,91.4,1,22.85,Female,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,0-12
0,1,1,0,1,65,105.05,6744.25,6,103.75769230769231,Female,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),49-72
1,1,1,1,0,19,95.9,1777.9,4,93.57368421052632,Male,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),13-24
0,0,0,1,0,7,44.75,333.65,1,47.66428571428571,Male,Yes,Yes,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,0-12
0,0,0,0,1,48,19.85,916.0,1,19.083333333333332,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25-48
0,1,0,1,0,19,73.2,1441.1,2,75.84736842105262,Female,Yes,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,13-24
1,1,0,1,0,1,50.15,50.15,2,50.15,Male,No,Yes,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,0-12
0,0,0,1,0,19,50.1,910.45,2,47.91842105263158,Male,Yes,Yes,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),13-24
0,1,1,1,1,51,99.0,5038.15,5,98.78725490196078,Male,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,49-72
0,1,1,1,0,12,89.75,1052.4,4,87.7,Female,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0-12
0,0,0,0,1,41,20.15,802.35,1,19.569512195121952,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25-48
0,1,1,0,1,53,93.45,4872.2,4,91.92830188679245,Female,Yes,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,49-72
0,0,0,1,0,1,44.9,44.9,1,44.9,Female,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0-12
1,0,0,1,0,14,75.1,1013.35,2,72.38214285714285,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,13-24
1,1,1,0,1,70,88.55,6306.5,8,90.09285714285714,Male,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),49-72
0,1,1,0,1,31,79.45,2587.7,6,83.47419354838709,Male,No,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,25-48
0,1,1,0,1,68,117.2,8035.95,8,118.17573529411764,Male,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),49-72
0,0,1,1,1,49,84.5,4254.85,3,86.83367346938776,Male,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,49-72
0,0,0,0,1,46,19.95,927.1,1,20.15434782608696,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25-48
0,1,0,0,0,21,79.2,1742.45,3,82.97380952380952,Female,Yes,No,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,13-24
1,1,1,0,1,72,78.45,5682.25,7,78.92013888888889,Female,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),49-72
1,0,1,1,1,45,93.9,4200.25,4,93.33888888888889,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),25-48
